nbCaseTotal;nbCaseI;nbCaseJ;probaPuit;nbPuit;nbFlecheInitial;scoreInitial;etatJeuFinal;nbTours;scoreFinal;nbCaseVisitee;wumpusMort;nbMouvement;nbMouvementBloque;nbTir;nbRamasse;nbAbandon;tempsMoyenObservationIA;tempsMoyenDecisionIA;
400;20;20;0.05;18;1;200;GAGNE;414;-12;318;0;412;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;3;399;1;0;1;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;174;228;155;0;172;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;156;246;135;0;154;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;291;111;237;0;289;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;416;-14;314;0;414;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;427;-25;326;0;425;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;315;87;271;0;313;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;256;146;218;0;254;0;0;1;0;0.0;0.0;
400;20;20;0.05;26;1;200;GAGNE;388;14;297;0;386;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;98;304;87;0;96;0;0;1;0;0.0;0.0;
400;20;20;0.05;28;1;200;GAGNE;84;318;74;0;82;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;437;-35;333;0;435;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;246;156;215;0;244;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;GAGNE;251;151;211;0;249;0;0;1;0;0.0;0.0;
400;20;20;0.05;37;1;200;GAGNE;222;180;140;0;220;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;272;130;235;0;270;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;PERDU;6;-14;4;0;5;0;0;0;0;0.0;0.0;
400;20;20;0.05;13;1;200;GAGNE;84;318;75;0;82;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;GAGNE;366;36;297;0;364;0;0;1;0;0.0;0.0;
400;20;20;0.05;26;1;200;GAGNE;413;-11;304;0;411;0;0;1;0;0.0;0.0;
400;20;20;0.05;25;1;200;GAGNE;12;390;9;0;10;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;51;351;42;0;49;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;412;-10;314;0;410;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;39;363;33;0;37;0;0;1;0;0.0;0.0;
400;20;20;0.05;30;1;200;GAGNE;95;307;80;0;93;0;0;1;0;0.0;0.0;
400;20;20;0.05;27;1;200;GAGNE;160;242;141;0;158;0;0;1;0;0.0;0.0;
400;20;20;0.05;25;1;200;GAGNE;160;242;139;0;158;0;0;1;0;0.0;0.0;
400;20;20;0.05;16;1;200;PERDU;9;-17;6;0;8;0;0;0;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;293;109;230;0;291;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;354;48;303;0;352;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;341;61;285;0;339;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;PERDU;0;0;7;0;11;0;0;0;1;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;221;181;169;0;219;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;358;44;284;0;356;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;434;-32;346;0;432;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;116;286;98;0;114;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;269;133;227;0;267;0;0;1;0;0.0;0.0;
400;20;20;0.05;28;1;200;GAGNE;191;211;156;0;189;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;22;380;19;0;20;0;0;1;0;0.0;0.0;
400;20;20;0.05;30;1;200;GAGNE;320;82;248;0;318;0;0;1;0;0.0;0.0;
400;20;20;0.05;26;1;200;GAGNE;256;146;210;0;254;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;137;265;120;0;135;0;0;1;0;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;330;72;272;0;328;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;182;220;147;0;180;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;316;86;258;0;314;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;PERDU;6;-14;4;0;5;0;0;0;0;0.0;0.0;
400;20;20;0.05;31;1;200;GAGNE;434;-32;325;0;432;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;226;176;190;0;224;0;0;1;0;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;220;182;176;0;218;0;0;1;0;0.0;0.0;
400;20;20;0.05;11;1;200;GAGNE;74;328;64;0;72;0;0;1;0;0.0;0.0;
400;20;20;0.05;27;1;200;PERDU;0;0;314;0;456;0;0;0;1;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;81;321;71;0;79;0;0;1;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;489;-87;355;0;487;0;0;1;0;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;308;94;268;0;306;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;110;292;97;0;108;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;69;333;61;0;67;0;0;1;0;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;152;250;132;0;150;0;0;1;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;267;135;226;0;265;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;120;282;98;0;118;0;0;1;0;0.0;0.0;
400;20;20;0.05;27;1;200;GAGNE;124;278;113;0;122;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;16;1;200;GAGNE;130;272;112;0;128;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;143;259;120;0;141;0;0;1;0;0.0;0.0;
400;20;20;0.05;16;1;200;GAGNE;220;182;189;0;218;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;489;-87;367;0;487;0;0;1;0;0.0;0.0;
400;20;20;0.05;14;1;200;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
400;20;20;0.05;13;1;200;GAGNE;334;68;277;0;332;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;197;205;183;0;195;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;462;-60;338;0;460;0;0;1;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;38;364;29;0;36;0;0;1;0;0.0;0.0;
400;20;20;0.05;28;1;200;PERDU;40;-48;27;0;39;0;0;0;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;251;151;216;0;249;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;65;337;57;0;63;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;GAGNE;348;54;297;0;346;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;226;176;193;0;224;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;316;86;258;0;314;0;0;1;0;0.0;0.0;
400;20;20;0.05;26;1;200;GAGNE;36;366;25;0;34;0;0;1;0;0.0;0.0;
400;20;20;0.05;25;1;200;GAGNE;4;398;2;0;2;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;148;254;124;0;146;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;314;88;250;0;312;0;0;1;0;0.0;0.0;
400;20;20;0.05;16;1;200;GAGNE;432;-30;338;0;430;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;GAGNE;365;37;299;0;363;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;GAGNE;302;100;253;0;300;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;407;-5;319;0;405;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;318;84;235;0;316;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;482;-80;372;0;480;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;229;173;193;0;227;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;439;-37;338;0;437;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;25;1;200;GAGNE;491;-89;356;0;489;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;37;365;28;0;35;0;0;1;0;0.0;0.0;
400;20;20;0.05;28;1;200;PERDU;5;-13;3;0;4;0;0;0;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;302;100;239;0;300;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;258;144;216;0;256;0;0;1;0;0.0;0.0;
400;20;20;0.05;13;1;200;GAGNE;184;218;159;0;182;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;PERDU;15;-23;11;0;14;0;0;0;0;0.0;0.0;
400;20;20;0.05;22;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;323;79;275;0;321;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;86;316;79;0;84;0;0;1;0;0.0;0.0;
400;20;20;0.05;24;1;200;PERDU;0;0;58;0;83;0;0;0;1;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;328;74;261;0;326;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;215;187;194;0;213;0;0;1;0;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;219;183;186;0;217;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;439;-37;344;0;437;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;99;303;74;0;97;0;0;1;0;0.0;0.0;
400;20;20;0.05;31;1;200;GAGNE;357;45;268;0;355;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;89;313;80;0;87;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;2;400;0;0;0;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;GAGNE;186;216;163;0;184;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;125;277;109;0;123;0;0;1;0;0.0;0.0;
400;20;20;0.05;28;1;200;GAGNE;35;367;31;0;33;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;176;226;153;0;174;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;62;340;50;0;60;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;9;393;7;0;7;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;426;-24;344;0;424;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;147;255;118;0;145;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;174;228;144;0;172;0;0;1;0;0.0;0.0;
400;20;20;0.05;26;1;200;GAGNE;152;250;131;0;150;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;44;358;37;0;42;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;23;379;21;0;21;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;36;366;29;0;34;0;0;1;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;276;126;224;0;274;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;124;278;111;0;122;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;196;206;162;0;194;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;273;129;215;0;271;0;0;1;0;0.0;0.0;
400;20;20;0.05;16;1;200;GAGNE;219;183;188;0;217;0;0;1;0;0.0;0.0;
400;20;20;0.05;28;1;200;GAGNE;240;162;184;0;238;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;230;172;208;0;228;0;0;1;0;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;161;241;145;0;159;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;260;142;218;0;258;0;0;1;0;0.0;0.0;
400;20;20;0.05;27;1;200;GAGNE;121;281;100;0;119;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;144;258;130;0;142;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;78;324;66;0;76;0;0;1;0;0.0;0.0;
400;20;20;0.05;12;1;200;GAGNE;180;222;159;0;178;0;0;1;0;0.0;0.0;
400;20;20;0.05;28;1;200;GAGNE;282;120;226;0;280;0;0;1;0;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;326;76;273;0;324;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;382;20;306;0;380;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;243;159;192;0;241;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;108;294;98;0;106;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;103;299;73;0;101;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;PERDU;540;-548;371;0;539;0;0;0;0;0.0;0.0;
400;20;20;0.05;25;1;200;GAGNE;37;365;25;0;35;0;0;1;0;0.0;0.0;
400;20;20;0.05;26;1;200;GAGNE;24;378;16;0;22;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
400;20;20;0.05;25;1;200;GAGNE;438;-36;332;0;436;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;163;239;142;0;161;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;216;186;190;0;214;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;17;385;12;0;15;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;GAGNE;47;355;41;0;45;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;380;22;294;0;378;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;425;-23;328;0;423;0;0;1;0;0.0;0.0;
400;20;20;0.05;16;1;200;GAGNE;403;-1;327;0;401;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;141;261;114;0;139;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;388;14;298;0;386;0;0;1;0;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;163;239;142;0;161;0;0;1;0;0.0;0.0;
400;20;20;0.05;12;1;200;GAGNE;265;137;219;0;263;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;17;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;321;81;259;0;319;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;152;250;134;0;150;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;197;205;162;0;195;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;122;280;105;0;120;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;322;80;263;0;320;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;289;113;243;0;287;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;373;29;285;0;371;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;298;104;241;0;296;0;0;1;0;0.0;0.0;
400;20;20;0.05;26;1;200;GAGNE;166;236;142;0;164;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;125;277;105;0;123;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;98;304;80;0;96;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;247;155;208;0;245;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;2;400;0;0;0;0;0;1;0;0.0;0.0;
400;20;20;0.05;16;1;200;GAGNE;20;382;18;0;18;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;129;273;112;0;127;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;135;267;108;0;133;0;0;1;0;0.0;0.0;
400;20;20;0.05;12;1;200;GAGNE;63;339;55;0;61;0;0;1;0;0.0;0.0;
400;20;20;0.05;27;1;200;GAGNE;141;261;122;0;139;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;344;58;281;0;342;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;248;154;203;0;246;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;423;-21;336;0;421;0;0;1;0;0.0;0.0;
400;20;20;0.05;13;1;200;GAGNE;198;204;172;0;196;0;0;1;0;0.0;0.0;
400;20;20;0.05;25;1;200;GAGNE;186;216;156;0;184;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;GAGNE;180;222;159;0;178;0;0;1;0;0.0;0.0;
400;20;20;0.05;13;1;200;GAGNE;432;-30;335;0;430;0;0;1;0;0.0;0.0;
400;20;20;0.05;27;1;200;GAGNE;22;380;20;0;20;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;159;243;125;0;157;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;326;76;273;0;324;0;0;1;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;94;308;84;0;92;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;439;-37;331;0;437;0;0;1;0;0.0;0.0;
400;20;20;0.05;33;1;200;GAGNE;426;-24;305;0;424;0;0;1;0;0.0;0.0;
400;20;20;0.05;26;1;200;GAGNE;122;280;112;0;120;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;207;195;177;0;205;0;0;1;0;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;219;183;187;0;217;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;68;334;57;0;66;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;48;354;36;0;46;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;77;325;66;0;75;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;433;-31;330;0;431;0;0;1;0;0.0;0.0;
400;20;20;0.05;26;1;200;GAGNE;52;350;43;0;50;0;0;1;0;0.0;0.0;
400;20;20;0.05;25;1;200;GAGNE;429;-27;323;0;427;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;GAGNE;6;396;4;0;4;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;367;35;304;0;365;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;264;138;220;0;262;0;0;1;0;0.0;0.0;
400;20;20;0.05;25;1;200;GAGNE;149;253;126;0;147;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;249;153;212;0;247;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;7;395;5;0;5;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;362;40;299;0;360;0;0;1;0;0.0;0.0;
400;20;20;0.05;28;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;211;191;180;0;209;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;164;238;142;0;162;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;414;-12;328;0;412;0;0;1;0;0.0;0.0;
400;20;20;0.05;13;1;200;GAGNE;177;225;143;0;175;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;58;344;51;0;56;0;0;1;0;0.0;0.0;
400;20;20;0.05;16;1;200;GAGNE;90;312;80;0;88;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;431;-29;330;0;429;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;302;100;242;0;300;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;PERDU;0;0;298;0;387;0;0;0;1;0.0;0.0;
400;20;20;0.05;29;1;200;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;294;108;252;0;292;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;GAGNE;32;370;27;0;30;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;395;7;317;0;393;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;196;206;168;0;194;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;377;25;321;0;375;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;PERDU;0;0;361;0;487;0;0;0;1;0.0;0.0;
400;20;20;0.05;27;1;200;GAGNE;331;71;261;0;329;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;6;396;3;0;4;0;0;1;0;0.0;0.0;
400;20;20;0.05;25;1;200;PERDU;0;0;369;0;542;0;0;0;1;0.0;0.0;
400;20;20;0.05;15;1;200;PERDU;7;-15;4;0;6;0;0;0;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;6;396;4;0;4;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;PERDU;0;0;356;0;489;0;0;0;1;0.0;0.0;
400;20;20;0.05;14;1;200;GAGNE;283;119;240;0;281;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;30;1;200;PERDU;6;-14;4;0;5;0;0;0;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;423;-21;318;0;421;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;210;192;186;0;208;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;335;67;281;0;333;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;184;218;154;0;182;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;289;113;251;0;287;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;463;-61;352;0;461;0;0;1;0;0.0;0.0;
400;20;20;0.05;16;1;200;GAGNE;408;-6;316;0;406;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;37;365;32;0;35;0;0;1;0;0.0;0.0;
400;20;20;0.05;28;1;200;GAGNE;95;307;79;0;93;0;0;1;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;205;197;172;0;203;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;299;103;248;0;297;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;129;273;109;0;127;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;105;297;87;0;103;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;173;229;156;0;171;0;0;1;0;0.0;0.0;
400;20;20;0.05;18;1;200;GAGNE;284;118;233;0;282;0;0;1;0;0.0;0.0;
400;20;20;0.05;13;1;200;GAGNE;86;316;82;0;84;0;0;1;0;0.0;0.0;
400;20;20;0.05;16;1;200;GAGNE;290;112;238;0;288;0;0;1;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;343;59;269;0;341;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;342;60;265;0;340;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;61;341;54;0;59;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;30;372;25;0;28;0;0;1;0;0.0;0.0;
400;20;20;0.05;17;1;200;GAGNE;53;349;44;0;51;0;0;1;0;0.0;0.0;
400;20;20;0.05;12;1;200;GAGNE;218;184;193;0;216;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;251;151;198;0;249;0;0;1;0;0.0;0.0;
400;20;20;0.05;25;1;200;GAGNE;401;1;292;0;399;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;330;72;243;0;328;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;131;271;102;0;129;0;0;1;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;163;239;150;0;161;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;82;320;73;0;80;0;0;1;0;0.0;0.0;
400;20;20;0.05;30;1;200;GAGNE;90;312;73;0;88;0;0;1;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;526;-124;363;0;524;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;383;19;307;0;381;0;0;1;0;0.0;0.0;
400;20;20;0.05;32;1;200;GAGNE;89;313;80;0;87;0;0;1;0;0.0;0.0;
400;20;20;0.05;23;1;200;GAGNE;165;237;143;0;163;0;0;1;0;0.0;0.0;
400;20;20;0.05;16;1;200;GAGNE;401;1;332;0;399;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;2;400;0;0;0;0;0;1;0;0.0;0.0;
400;20;20;0.05;12;1;200;GAGNE;107;295;93;0;105;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;567;-165;377;0;565;0;0;1;0;0.0;0.0;
400;20;20;0.05;26;1;200;GAGNE;381;21;299;0;379;0;0;1;0;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;197;205;168;0;195;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;453;-51;348;0;451;0;0;1;0;0.0;0.0;
