nbCaseTotal;nbCaseI;nbCaseJ;probaPuit;nbPuit;nbFlecheInitial;scoreInitial;etatJeuFinal;nbTours;scoreFinal;nbCaseVisitee;wumpusMort;nbMouvement;nbMouvementBloque;nbTir;nbRamasse;nbAbandon;tempsMoyenObservationIA;tempsMoyenDecisionIA;
100;10;10;0.1;10;1;50;GAGNE;30;72;23;0;28;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;0;0;32;0;45;0;0;0;1;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;81;21;60;0;79;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;95;7;74;0;93;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;39;63;29;0;37;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;6;96;4;0;4;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;35;67;22;0;33;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;5;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;56;-64;36;0;55;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;80;22;60;0;78;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;102;0;80;0;100;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;78;24;56;0;76;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;108;-6;80;0;106;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;18;84;11;0;16;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;39;-47;28;0;38;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;23;-31;17;0;22;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;5;-13;3;0;4;0;0;0;0;0.0;0.0;
100;10;10;0.1;5;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;16;-24;11;0;15;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;8;-16;6;0;7;0;0;0;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;50;52;40;0;48;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;11;91;9;0;9;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;5;-13;3;0;4;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;9;-17;6;0;8;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;7;-15;4;0;6;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;68;0;105;0;0;0;1;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;90;12;74;0;88;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;0;0;59;0;75;0;0;0;1;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;3;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;111;-9;74;0;109;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;58;-66;44;0;57;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;10;92;7;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;89;13;58;0;87;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;64;38;49;0;62;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;0;0;71;0;97;0;0;0;1;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;53;-61;35;0;52;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;132;-30;89;0;130;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;0;0;21;0;32;0;0;0;1;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;105;-113;70;0;104;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;17;-25;10;0;16;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;21;81;14;0;19;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;89;13;65;0;87;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;91;11;60;0;89;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;38;64;33;0;36;0;0;1;0;0.0;0.0;
100;10;10;0.1;4;1;50;GAGNE;12;90;10;0;10;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;31;71;21;0;29;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;27;-35;20;0;26;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;14;88;11;0;12;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;9;93;6;0;7;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;114;-12;78;0;112;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;11;91;7;0;9;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;37;-45;22;0;36;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;11;91;8;0;9;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;105;-3;74;0;103;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;119;-127;80;0;118;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;15;87;12;0;13;0;0;1;0;0.0;0.0;
100;10;10;0.1;2;1;50;GAGNE;88;14;73;0;86;0;0;1;0;0.0;0.0;
100;10;10;0.1;20;1;50;PERDU;12;-20;8;0;11;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;113;-121;82;0;112;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;16;86;11;0;14;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;0;0;52;0;79;0;0;0;1;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;31;71;24;0;29;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;10;-18;7;0;9;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;76;26;63;0;74;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;9;93;6;0;7;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;57;45;47;0;55;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;85;17;60;0;83;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;83;19;55;0;81;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;56;46;40;0;54;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;66;36;52;0;64;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;2;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;0;0;33;0;55;0;0;0;1;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;17;-25;9;0;16;0;0;0;0;0.0;0.0;
100;10;10;0.1;17;1;50;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;70;32;50;0;68;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;112;-10;80;0;110;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;112;-10;84;0;110;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;7;95;5;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;11;-19;8;0;10;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;11;-19;8;0;10;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;21;81;16;0;19;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;103;-111;67;0;102;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;50;52;35;0;48;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;70;-78;45;0;69;0;0;0;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;70;32;59;0;68;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;106;-4;71;0;104;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;18;84;12;0;16;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;45;-53;27;0;44;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;31;-39;21;0;30;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;51;51;41;0;49;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;16;1;50;PERDU;13;-21;8;0;12;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;83;19;60;0;81;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;12;90;9;0;10;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;0;0;11;0;16;0;0;0;1;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;28;74;20;0;26;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;10;92;7;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;30;72;21;0;28;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;69;33;50;0;67;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;6;-14;4;0;5;0;0;0;0;0.0;0.0;
100;10;10;0.1;20;1;50;PERDU;0;0;7;0;10;0;0;0;1;0.0;0.0;
100;10;10;0.1;4;1;50;GAGNE;132;-30;94;0;130;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;17;-25;10;0;16;0;0;0;0;0.0;0.0;
100;10;10;0.1;17;1;50;GAGNE;15;87;9;0;13;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;PERDU;5;-13;3;0;4;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;73;-81;49;0;72;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;75;27;60;0;73;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;62;40;51;0;60;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;7;95;4;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;6;96;4;0;4;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;26;-34;19;0;25;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;8;94;4;0;6;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;0;0;68;0;103;0;0;0;1;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;13;89;9;0;11;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;14;88;11;0;12;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;21;81;18;0;19;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;28;74;20;0;26;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;21;81;16;0;19;0;0;1;0;0.0;0.0;
100;10;10;0.1;17;1;50;PERDU;82;-90;54;0;81;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;103;-1;77;0;101;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;81;21;68;0;79;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;57;45;39;0;55;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;62;40;52;0;60;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;14;88;9;0;12;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;93;9;75;0;91;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;44;58;35;0;42;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
100;10;10;0.1;3;1;50;GAGNE;53;49;44;0;51;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;0;0;58;0;100;0;0;0;1;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;11;91;6;0;9;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;53;49;45;0;51;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;8;-16;7;0;7;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;11;91;9;0;9;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;95;7;74;0;93;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;14;88;10;0;12;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;79;23;58;0;77;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;52;50;40;0;50;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;57;45;46;0;55;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;56;-64;37;0;55;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;111;-119;84;0;110;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;34;68;28;0;32;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;71;31;53;0;69;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;0;0;58;0;96;0;0;0;1;0.0;0.0;
100;10;10;0.1;17;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;25;-33;20;0;24;0;0;0;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;80;-88;51;0;79;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;129;-27;84;0;127;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;17;-25;12;0;16;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;51;0;77;0;0;0;1;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;75;27;53;0;73;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;94;8;70;0;92;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;27;75;23;0;25;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;75;27;49;0;73;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;27;75;21;0;25;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;11;91;8;0;9;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;11;91;8;0;9;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;90;12;62;0;88;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;59;-67;33;0;58;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;48;54;39;0;46;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;102;0;77;0;100;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;60;42;41;0;58;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;80;0;115;0;0;0;1;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;56;46;38;0;54;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;11;-19;8;0;10;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;27;75;19;0;25;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;13;-21;9;0;12;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;4;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;29;73;23;0;27;0;0;1;0;0.0;0.0;
100;10;10;0.1;3;1;50;GAGNE;28;74;24;0;26;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;93;9;61;0;91;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;119;-17;80;0;117;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;81;21;49;0;79;0;0;1;0;0.0;0.0;
100;10;10;0.1;3;1;50;GAGNE;43;59;36;0;41;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;2;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;39;63;32;0;37;0;0;1;0;0.0;0.0;
100;10;10;0.1;4;1;50;GAGNE;104;-2;83;0;102;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;44;58;27;0;42;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;39;63;30;0;37;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;70;32;54;0;68;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;8;94;5;0;6;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;0;0;28;0;44;0;0;0;1;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;91;11;70;0;89;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;63;39;48;0;61;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;95;-103;66;0;94;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;92;10;70;0;90;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;130;-138;84;0;129;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;90;12;67;0;88;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;15;-23;8;0;14;0;0;0;0;0.0;0.0;
100;10;10;0.1;4;1;50;GAGNE;92;10;76;0;90;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;34;-42;22;0;33;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;44;58;35;0;42;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;3;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;5;97;2;0;3;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;88;14;68;0;86;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;100;2;73;0;98;0;0;1;0;0.0;0.0;
100;10;10;0.1;4;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;60;-68;38;0;59;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;57;45;41;0;55;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;137;-35;88;0;135;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;23;79;19;0;21;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;9;93;6;0;7;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;GAGNE;10;92;7;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;21;-29;13;0;20;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;80;22;56;0;78;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;7;0;9;0;0;0;1;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;39;-47;24;0;38;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;16;86;13;0;14;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;94;8;74;0;92;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;66;36;46;0;64;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;74;28;48;0;72;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;9;93;5;0;7;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;20;-28;12;0;19;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;10;-18;6;0;9;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;23;79;18;0;21;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;17;85;15;0;15;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;11;-19;8;0;10;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;4;98;2;0;2;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;11;-19;8;0;10;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;44;58;35;0;42;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;108;-116;66;0;107;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;59;43;46;0;57;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;46;56;37;0;44;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;71;31;53;0;69;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;3;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;14;-22;9;0;13;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;46;56;37;0;44;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;36;66;26;0;34;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;22;80;18;0;20;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;25;-33;18;0;24;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;8;94;5;0;6;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;105;-3;72;0;103;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;86;16;72;0;84;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;33;69;25;0;31;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;29;73;24;0;27;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;4;98;2;0;2;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;25;77;22;0;23;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;102;-110;65;0;101;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;85;17;56;0;83;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;66;-74;44;0;65;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;64;38;52;0;62;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;38;-46;24;0;37;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;35;-43;21;0;34;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;29;-37;19;0;28;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;93;-101;59;0;92;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;36;-44;23;0;35;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;112;-10;76;0;110;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;7;95;5;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;30;-38;21;0;29;0;0;0;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;99;3;67;0;97;0;0;1;0;0.0;0.0;
